head,relation,tail
2403.20056,BELONGS_TO,Technology_natural_language_processing
2407.10930,RESEARCH_ON,Task_language_models
2010.06595,BELONGS_TO,Technology_natural_language_processing
2409.15762,BELONGS_TO,Technology_artificial_intelligence
2209.10868,PROPOSED,Method_content_annotation
2106.01998,BELONGS_TO,Technology_artificial_intelligence
1610.03120,BELONGS_TO,Technology_natural_language_processing
2305.15587,PROPOSED,Method_em_algorithm
2407.15360,BELONGS_TO,Technology_artificial_intelligence
2401.06877,BELONGS_TO,Technology_natural_language_processing
2309.17447,BELONGS_TO,Technology_gpt
2305.08818,BELONGS_TO,Technology_artificial_intelligence
2201.10890,PROPOSED,Method_parsing
2201.10890,PROPOSED,Method_simulation
Method_parsing,IMPROVES,Method_simulation
Method_simulation,IMPROVES,Method_parsing
2205.12673,BELONGS_TO,Technology_unstructured_data
2410.22142,BELONGS_TO,Technology_natural_language_processing
1807.09844,BELONGS_TO,Technology_large_language_models
1705.10591,RESEARCH_ON,Task_cognition
2302.09527,PROPOSED,Method_modularization
2410.13215,BELONGS_TO,Technology_artificial_intelligence
2301.13431,BELONGS_TO,Technology_natural_language_processing
2309.10931,BELONGS_TO,Technology_natural_language_processing
2407.07469,BELONGS_TO,Technology_gpt
2005.01854,BELONGS_TO,Technology_wordnets
2209.05104,BELONGS_TO,Technology_natural_language_processing
1407.1687,BELONGS_TO,Technology_synset
2210.13865,BELONGS_TO,Technology_natural_language_processing
2310.13540,BELONGS_TO,Technology_natural_language_processing
2310.13540,BELONGS_TO,Technology_large_language_models
2311.06542,BELONGS_TO,Technology_natural_language_processing
2405.13546,BELONGS_TO,Technology_natural_language_processing
2310.18969,BELONGS_TO,Technology_natural_language_processing
2407.21638,BELONGS_TO,Technology_artificial_intelligence
2407.21638,PROPOSED,Method_artificial_intelligence
2305.14104,BELONGS_TO,Technology_natural_language_processing
2211.02098,BELONGS_TO,Technology_natural_language_processing
2407.16306,BELONGS_TO,Technology_chatbots
2407.16306,PROPOSED,Method_chatbots
2406.06290,RESEARCH_ON,Task_navigation
2006.01245,BELONGS_TO,Technology_natural_language_processing
1906.04726,BELONGS_TO,Technology_natural_language_processing
2111.03813,BELONGS_TO,Technology_social_networks
2007.09604,BELONGS_TO,Technology_artificial_intelligence
2406.00314,RESEARCH_ON,Task_text_processing
2404.13082,BELONGS_TO,Technology_france
2411.16594,BELONGS_TO,Technology_artificial_intelligence
2402.15537,BELONGS_TO,Technology_chatbots
2102.05486,PROPOSED,Method_collaboration
2111.07611,BELONGS_TO,Technology_artificial_intelligence
2502.17364,BELONGS_TO,Technology_natural_language_processing
2310.12477,BELONGS_TO,Technology_gpt
2106.04935,BELONGS_TO,Technology_natural_language_processing
1803.07724,BELONGS_TO,Technology_gpt
2402.11512,BELONGS_TO,Technology_natural_language_processing
2104.06546,RESEARCH_ON,Task_natural_language_processing
2111.11766,BELONGS_TO,Technology_natural_language_processing
2202.02976,BELONGS_TO,Technology_natural_language_processing
2202.02976,RESEARCH_ON,Task_learning
Technology_natural_language_processing,BELONGS_TO,Task_learning
2501.02599,BELONGS_TO,Technology_artificial_intelligence
2101.05624,BELONGS_TO,Technology_natural_language_processing
2306.01169,BELONGS_TO,Technology_chatbots
2303.13809,BELONGS_TO,Technology_natural_language_processing
2308.05502,BELONGS_TO,Technology_artificial_intelligence
2205.11961,BELONGS_TO,Technology_natural_language_processing
2105.06756,BELONGS_TO,Technology_lstm
2405.06604,BELONGS_TO,Technology_artificial_intelligence
2405.06604,PROPOSED,Method_artificial_intelligence
2405.05777,BELONGS_TO,Technology_artificial_intelligence
2104.10649,BELONGS_TO,Technology_natural_language_processing
2311.14788,BELONGS_TO,Technology_artificial_intelligence
1606.08359,BELONGS_TO,Technology_wordnets
2312.05553,BELONGS_TO,Technology_natural_language_processing
2208.14923,BELONGS_TO,Technology_clinical_text
2404.12352,BELONGS_TO,Technology_privacy
2110.08887,BELONGS_TO,Technology_natural_language_processing
2204.13869,BELONGS_TO,Technology_natural_language_processing
2502.02951,BELONGS_TO,Technology_natural_language_processing
2102.00461,BELONGS_TO,Technology_natural_language_processing
1711.08609,PROPOSED,Method_word_vectors
1711.08609,PROPOSED,Method_embedding
Method_word_vectors,IMPROVES,Method_embedding
Method_embedding,IMPROVES,Method_word_vectors
2406.13893,BELONGS_TO,Technology_natural_language_processing
1708.07775,BELONGS_TO,Technology_natural_language_processing
2208.06318,BELONGS_TO,Technology_natural_language_processing
2302.11704,BELONGS_TO,Technology_artificial_intelligence
2108.01591,BELONGS_TO,Technology_artificial_intelligence
2304.09513,BELONGS_TO,Technology_gpt
2501.01056,BELONGS_TO,Technology_natural_language_processing
2403.05788,BELONGS_TO,Technology_artificial_intelligence
1905.11558,BELONGS_TO,Technology_lstm
1905.11558,PROPOSED,Method_lstm
Method_lstm,USES,Technology_lstm
2305.18125,BELONGS_TO,Technology_natural_language_processing
2305.18125,PROPOSED,Method_natural_language_processing
2305.18125,PROPOSED,Method_proving
Method_natural_language_processing,IMPROVES,Method_proving
Method_proving,USES,Technology_natural_language_processing
Method_proving,IMPROVES,Method_natural_language_processing
2405.12195,BELONGS_TO,Technology_artificial_intelligence
2403.04445,BELONGS_TO,Technology_natural_language_processing
2410.06524,BELONGS_TO,Technology_artificial_intelligence
2404.01663,BELONGS_TO,Technology_gpt
2208.03229,PROPOSED,Method_proving
2405.00377,BELONGS_TO,Technology_twitter
2409.20149,BELONGS_TO,Technology_natural_language_processing
2409.20149,BELONGS_TO,Technology_large_language_models
1910.11241,BELONGS_TO,Technology_natural_language_processing
2101.02157,BELONGS_TO,Technology_gpt
2310.11770,BELONGS_TO,Technology_artificial_intelligence
2004.13848,BELONGS_TO,Technology_natural_language_processing
2202.10336,BELONGS_TO,Technology_artificial_intelligence
2006.08686,BELONGS_TO,Technology_natural_language_processing
2502.19423,BELONGS_TO,Technology_artificial_intelligence
2406.12881,BELONGS_TO,Technology_artificial_intelligence
2406.12881,PROPOSED,Method_artificial_intelligence
2412.05749,BELONGS_TO,Technology_natural_language_processing
2212.08277,PROPOSED,Method_natural_language_processing
1906.08340,BELONGS_TO,Technology_natural_language_processing
2311.12144,PROPOSED,Method_simulation
2406.13890,BELONGS_TO,Technology_natural_language_processing
2309.08272,RESEARCH_ON,Task_modularization
2004.13897,BELONGS_TO,Technology_natural_language_processing
1808.08720,BELONGS_TO,Technology_natural_language_processing
2310.05470,BELONGS_TO,Technology_natural_language_processing
2206.07106,RESEARCH_ON,Task_navigation
2309.07009,BELONGS_TO,Technology_chatbots
2311.03663,BELONGS_TO,Technology_natural_language_processing
2407.03032,BELONGS_TO,Technology_natural_language_processing
2206.10451,PROPOSED,Method_navigation
2401.00052,BELONGS_TO,Technology_chatbots
2401.00052,PROPOSED,Method_chatbots
2301.00709,BELONGS_TO,Technology_natural_language_processing
2501.03166,PROPOSED,Method_sql_query
2501.06265,BELONGS_TO,Technology_artificial_intelligence
2501.06265,PROPOSED,Method_artificial_intelligence
2407.08995,BELONGS_TO,Technology_gpt
2407.08995,BELONGS_TO,Technology_natural_language_processing
2112.09742,BELONGS_TO,Technology_natural_language_processing
2302.03222,BELONGS_TO,Technology_natural_language_processing
1810.02100,PROPOSED,Method_self-organizing_map
2209.00133,BELONGS_TO,Technology_wikipedia
2212.05150,BELONGS_TO,Technology_natural_language_processing
2010.03763,BELONGS_TO,Technology_natural_language_processing
2011.09463,BELONGS_TO,Technology_artificial_intelligence
2404.17218,BELONGS_TO,Technology_natural_language_processing
2310.06122,PROPOSED,Method_n_grams
1910.04210,BELONGS_TO,Technology_natural_language_processing
2305.19585,BELONGS_TO,Technology_natural_language_processing
1604.01485,BELONGS_TO,Technology_social_networks
1910.03756,BELONGS_TO,Technology_gpt
1910.03756,RESEARCH_ON,Task_simulation
Technology_gpt,BELONGS_TO,Task_simulation
2405.09529,BELONGS_TO,Technology_artificial_intelligence
2302.08575,BELONGS_TO,Technology_artificial_intelligence
2407.14145,PROPOSED,Method_em_algorithm
2404.14631,BELONGS_TO,Technology_word_vectors
2109.07424,BELONGS_TO,Technology_xml
2109.07424,PROPOSED,Method_xml
Method_xml,USES,Technology_xml
2308.15334,BELONGS_TO,Technology_artificial_intelligence
2312.10948,BELONGS_TO,Technology_bert
2304.13276,BELONGS_TO,Technology_transformer
2405.12630,BELONGS_TO,Technology_xml
2403.09369,BELONGS_TO,Technology_proving
2306.11270,BELONGS_TO,Technology_natural_language_processing
1604.01221,BELONGS_TO,Technology_natural_language_processing
2103.00464,PROPOSED,Method_transformer
2308.11295,BELONGS_TO,Technology_natural_language_processing
2405.11559,BELONGS_TO,Technology_gpt
2502.14501,BELONGS_TO,Technology_natural_language_processing
1910.10490,BELONGS_TO,Technology_artificial_intelligence
2406.13381,BELONGS_TO,Technology_natural_language_processing
2310.15135,BELONGS_TO,Technology_natural_language_processing
2406.11065,BELONGS_TO,Technology_gpt
2004.05119,BELONGS_TO,Technology_natural_language_processing
2008.12672,PROPOSED,Method_statistical_analysis
2105.14686,BELONGS_TO,Technology_natural_language_processing
2109.12393,BELONGS_TO,Technology_natural_language_processing
2305.07375,BELONGS_TO,Technology_natural_language_processing
2207.13929,BELONGS_TO,Technology_natural_language_processing
2104.08773,BELONGS_TO,Technology_artificial_intelligence
2004.01099,BELONGS_TO,Technology_natural_language_processing
2004.01099,RESEARCH_ON,Task_dictionary
2310.04425,BELONGS_TO,Technology_human_computation
1708.05891,BELONGS_TO,Technology_natural_language_processing
2401.13924,BELONGS_TO,Technology_chatbots
2401.11500,BELONGS_TO,Technology_artificial_intelligence
2104.14337,RESEARCH_ON,Task_natural_language_processing
2102.12971,BELONGS_TO,Technology_natural_language_processing
2311.01981,BELONGS_TO,Technology_natural_language_processing
2106.05786,BELONGS_TO,Technology_transformer
2210.10209,BELONGS_TO,Technology_synset
2210.10209,BELONGS_TO,Technology_transformer
2210.10209,PROPOSED,Method_law_revisions
Method_law_revisions,USES,Technology_synset
1812.01891,BELONGS_TO,Technology_computer_science
1812.01891,PROPOSED,Method_dom
Method_dom,USES,Technology_computer_science
2410.21324,BELONGS_TO,Technology_natural_language_processing
2310.12127,BELONGS_TO,Technology_natural_language_processing
1910.06764,BELONGS_TO,Technology_natural_language_processing
2205.15960,BELONGS_TO,Technology_natural_language_processing
2303.08262,BELONGS_TO,Technology_automation
2306.03346,RESEARCH_ON,Task_vrml
2410.15667,BELONGS_TO,Technology_france
2410.15667,PROPOSED,Method_france
Method_france,USES,Technology_france
2103.03457,BELONGS_TO,Technology_transformer
2103.03457,PROPOSED,Method_transformer
2408.04941,BELONGS_TO,Technology_natural_language_processing
2107.00643,BELONGS_TO,Technology_natural_language_processing
2003.08272,PROPOSED,Method_self-organizing_map
1909.05246,BELONGS_TO,Technology_natural_language_processing
2410.16498,BELONGS_TO,Technology_natural_language_processing
2401.00504,BELONGS_TO,Technology_artificial_intelligence
2010.06041,RESEARCH_ON,Task_cognition
2005.00669,BELONGS_TO,Technology_natural_language_processing
2205.14727,BELONGS_TO,Technology_artificial_intelligence
1902.00679,BELONGS_TO,Technology_natural_language_processing
1902.00679,PROPOSED,Method_natural_language_processing
2310.10397,BELONGS_TO,Technology_umls
2108.01764,BELONGS_TO,Technology_artificial_intelligence
2405.14505,PROPOSED,Method_content_annotation
2406.12311,PROPOSED,Method_navigation
2408.08694,BELONGS_TO,Technology_artificial_intelligence
2408.08694,BELONGS_TO,Technology_natural_language_processing
2101.06887,PROPOSED,Method_natural_language_processing
2412.16669,BELONGS_TO,Technology_natural_language_processing
1907.10424,BELONGS_TO,Technology_artificial_intelligence
1907.10424,PROPOSED,Method_artificial_intelligence
2109.12948,BELONGS_TO,Technology_bert
2306.01497,BELONGS_TO,Technology_bert
2408.11727,BELONGS_TO,Technology_web_mining
2408.11727,BELONGS_TO,Technology_chatbots
2403.01767,BELONGS_TO,Technology_internet
1806.09030,BELONGS_TO,Technology_natural_language_processing
1610.07708,BELONGS_TO,Technology_artificial_intelligence
2307.01504,BELONGS_TO,Technology_natural_language_processing
2301.00280,BELONGS_TO,Technology_artificial_intelligence
2411.16561,BELONGS_TO,Technology_natural_language_processing
2012.01148,PROPOSED,Method_robotics
2310.12418,BELONGS_TO,Technology_natural_language_processing
2412.04784,BELONGS_TO,Technology_gpt
2110.07867,BELONGS_TO,Technology_natural_language_processing
2110.07867,BELONGS_TO,Technology_gpt
2405.02132,RESEARCH_ON,Task_natural_language_processing
2502.10497,BELONGS_TO,Technology_artificial_intelligence
2208.09915,BELONGS_TO,Technology_natural_language_processing
2312.05172,BELONGS_TO,Technology_natural_language_processing
2305.03195,BELONGS_TO,Technology_gpt
1905.07791,BELONGS_TO,Technology_natural_language_processing
2205.00049,BELONGS_TO,Technology_natural_language_processing
2101.04255,BELONGS_TO,Technology_artificial_intelligence
2411.18583,PROPOSED,Method_privacy
2306.07934,BELONGS_TO,Technology_natural_language_processing
2311.03714,PROPOSED,Method_algorithms
2305.12182,BELONGS_TO,Technology_natural_language_processing
2402.08975,BELONGS_TO,Technology_transformer
2308.03427,BELONGS_TO,Technology_artificial_intelligence
2408.10392,BELONGS_TO,Technology_artificial_intelligence
2408.01367,BELONGS_TO,Technology_natural_language_processing
2010.06925,BELONGS_TO,Technology_natural_language_processing
2211.15533,BELONGS_TO,Technology_artificial_intelligence
2001.04362,BELONGS_TO,Technology_internet
2411.13225,BELONGS_TO,Technology_lstm
2411.13225,BELONGS_TO,Technology_social_networks
1808.06853,BELONGS_TO,Technology_natural_language_processing
2112.09174,BELONGS_TO,Technology_social_networks
2006.06177,PROPOSED,Method_covid-19
1211.0713,BELONGS_TO,Technology_natural_language_processing
2010.07375,BELONGS_TO,Technology_gpt
2004.04361,BELONGS_TO,Technology_natural_language_processing
2005.00636,BELONGS_TO,Technology_natural_language_processing
2202.01110,BELONGS_TO,Technology_natural_language_processing
2203.00545,BELONGS_TO,Technology_wikipedia
2211.13883,BELONGS_TO,Technology_natural_language_processing
2202.06218,PROPOSED,Method_vrml
1903.01411,BELONGS_TO,Technology_wordnets
2501.13124,BELONGS_TO,Technology_artificial_intelligence
1909.09964,BELONGS_TO,Technology_artificial_intelligence
2206.11502,BELONGS_TO,Technology_artificial_intelligence
2206.11502,RESEARCH_ON,Task_cognition
Technology_artificial_intelligence,BELONGS_TO,Task_cognition
2205.07290,BELONGS_TO,Technology_natural_language_processing
2106.03613,BELONGS_TO,Technology_natural_language_processing
2305.08152,BELONGS_TO,Technology_natural_language_processing
2402.01725,BELONGS_TO,Technology_gpt
2402.01725,BELONGS_TO,Technology_artificial_intelligence
2104.12643,BELONGS_TO,Technology_artificial_intelligence
2401.17897,BELONGS_TO,Technology_chatbots
2401.17897,PROPOSED,Method_chatbots
2008.00177,PROPOSED,Method_em_algorithm
2408.16586,BELONGS_TO,Technology_gpt
2104.02061,BELONGS_TO,Technology_natural_language_processing
2203.07259,BELONGS_TO,Technology_transformer
2210.02952,BELONGS_TO,Technology_natural_language_processing
2410.18982,BELONGS_TO,Technology_gpt
2405.17461,BELONGS_TO,Technology_embedding
