head,relation,tail
Method_Transformer_based_Grapheme-to-Phoneme_Conversion,FIRST_INTRODUCED,2020
Method_Transformers,FIRST_INTRODUCED,2023
Method_Transformers-based_Natural_Language_Processing_Models,FIRST_INTRODUCED,2021
Method_Translating_Natural_Language_to_Planning_Goals_with_Large-Language_Models,FIRST_INTRODUCED,2023
Method_Translation,FIRST_INTRODUCED,2024
Method_Tree-Autoencoder_Constrained_Adversarial_Text_Generation_for_Targeted_Attack,FIRST_INTRODUCED,2019
Method_Tree-LSTM,FIRST_INTRODUCED,2020
Method_Tree-of-Thought_reasoning,FIRST_INTRODUCED,2025
Method_Tree-structured_Parzen_Estimator_Ensemble_Selection,FIRST_INTRODUCED,2021
Method_TreeMAML,FIRST_INTRODUCED,2021
Method_TreeReader,FIRST_INTRODUCED,2024
Method_Tree_of_Thought,FIRST_INTRODUCED,2024
Method_Trio-ViT,FIRST_INTRODUCED,2024
Method_Triplet_Adaptive_Negative_Sampling,FIRST_INTRODUCED,2024
Method_Trojan_Attention_Loss,FIRST_INTRODUCED,2023
Method_Trojan_Weights_Pruning,FIRST_INTRODUCED,2023
Method_Truncated_Back-Propagation_Through_Time,FIRST_INTRODUCED,2021
Method_Truncated_Exponential_Mechanism,FIRST_INTRODUCED,2021
Method_Tuberculosis_Chest_X-rays,FIRST_INTRODUCED,2023
Method_Tucker_decomposition,FIRST_INTRODUCED,2011
Method_Tweets,FIRST_INTRODUCED,2018
Method_Twitter,FIRST_INTRODUCED,2021
Method_Type-_and_Content-Driven_Synthesis_of_SQL_Queries_from_Natural_Language,FIRST_INTRODUCED,2017
Method_U-BBSR,FIRST_INTRODUCED,2024
Method_UDA,FIRST_INTRODUCED,2023
Method_UGPIG,FIRST_INTRODUCED,2023
Method_UID-SuperLinear,FIRST_INTRODUCED,2022
Method_ULMFiT,FIRST_INTRODUCED,2019
Method_UMLS,FIRST_INTRODUCED,2024
Method_UNIQORN,FIRST_INTRODUCED,2021
Method_UT,FIRST_INTRODUCED,2024
Method_UVSCAN,FIRST_INTRODUCED,2023
Method_Ultra-Fine_Entity_Typing,FIRST_INTRODUCED,2018
Method_Ultra_Low-Bit_LLM_Post-Training_Quantization_with_Block_Reconstruction,FIRST_INTRODUCED,2024
Method_Ultrasound,FIRST_INTRODUCED,2023
Method_Ultrasound_Videos,FIRST_INTRODUCED,2025
Method_Uncommon_Text-Organization_Structures,FIRST_INTRODUCED,2024
Method_UniBias,FIRST_INTRODUCED,2024
Method_UniTabE,FIRST_INTRODUCED,2023
Method_Unified_vector_space_mapping,FIRST_INTRODUCED,2015
Method_Uniform_Discretized_Integrated_Gradients,FIRST_INTRODUCED,2024
Method_Unigram,FIRST_INTRODUCED,2023
Method_Universal_Language_Model_Fine-tuning,FIRST_INTRODUCED,2018
Method_Universal_Prompting,FIRST_INTRODUCED,2022
Method_Unsupervised_Constituency_Parsing_via_Self-Attention_Heads,FIRST_INTRODUCED,2020
Method_Unsupervised_Cross-Domain_Recognition_by_Identifying_Compact_Joint_Subspaces,FIRST_INTRODUCED,2015
Method_Unsupervised_Data_Augmentation_with_Naive_Augmentation_and_without_Unlabeled_Data_Unsupervised_Data_Augmentation,FIRST_INTRODUCED,2020
Method_Unsupervised_Domain_Adaptation_of_Contextualized_Embeddings_for_Sequence_Labeling,FIRST_INTRODUCED,2019
Method_Unsupervised_Domain_Adaptation_with_Feature_Embeddings,FIRST_INTRODUCED,2014
Method_Unsupervised_Neural_Aspect_Search_with_Related_Terms_Extraction,FIRST_INTRODUCED,2020
Method_Unsupervised_Transfer_Learning_via_BERT_Neuron_Selection,FIRST_INTRODUCED,2019
Method_Unsupervised_Visual_Representation_Learning_with_Increasing_Object_Shape_Bias,FIRST_INTRODUCED,2019
Method_UoH+SandhiKosh,FIRST_INTRODUCED,2024
Method_Upcycling_Instruction_Tuning,FIRST_INTRODUCED,2024
Method_Updated_Transformation,FIRST_INTRODUCED,2024
Method_Use_publicly,FIRST_INTRODUCED,2024
Method_User_analysis,FIRST_INTRODUCED,2022
Method_Using_Attention_and_Vision_Transformers,FIRST_INTRODUCED,2022
Method_Using_Non-Isotropic_Distances_and_Combinations,FIRST_INTRODUCED,2023
Method_V-FT,FIRST_INTRODUCED,2021
Method_V-IP,FIRST_INTRODUCED,2023
Method_V-PETL,FIRST_INTRODUCED,2022
Method_V-WSD,FIRST_INTRODUCED,2023
Method_VADER,FIRST_INTRODUCED,2025
Method_VC,FIRST_INTRODUCED,2023
Method_VLMs,FIRST_INTRODUCED,2025
Method_VLN-PETL,FIRST_INTRODUCED,2023
Method_VLP,FIRST_INTRODUCED,2022
Method_VMT-Adapter,FIRST_INTRODUCED,2023
Method_VNN,FIRST_INTRODUCED,2019
Method_VPTM,FIRST_INTRODUCED,2023
Method_VQ,FIRST_INTRODUCED,2025
Method_VQA,FIRST_INTRODUCED,2023
Method_VRGD,FIRST_INTRODUCED,2023
Method_VSM,FIRST_INTRODUCED,2018
Method_VT,FIRST_INTRODUCED,2023
Method_VVAD,FIRST_INTRODUCED,2021
Method_Variance_Aware_Prototypical_Networks,FIRST_INTRODUCED,2022
Method_Variance_Reduction_with_Sparse_Gradients,FIRST_INTRODUCED,2020
Method_Variational_Autoencoder,FIRST_INTRODUCED,2021
Method_Variational_Autoencoders,FIRST_INTRODUCED,2024
Method_Variational_Graph_Autoencoders,FIRST_INTRODUCED,2021
Method_Variational_Inference,FIRST_INTRODUCED,2019
Method_Variational_inference,FIRST_INTRODUCED,2018
Method_Vector_Quantization,FIRST_INTRODUCED,2023
Method_Venn_diagrams,FIRST_INTRODUCED,2023
Method_Verbalizer_Augmentation_with_Demonstrations,FIRST_INTRODUCED,2023
Method_Verifier-Guided_Search,FIRST_INTRODUCED,2022
Method_ViT,FIRST_INTRODUCED,2022
Method_ViTAS,FIRST_INTRODUCED,2021
Method_ViTCoD,FIRST_INTRODUCED,2022
Method_ViTs,FIRST_INTRODUCED,2024
Method_Video-Grounded_Dialogues_with_Pretrained_Generation_Language_Models,FIRST_INTRODUCED,2020
Method_VideoQA,FIRST_INTRODUCED,2022
Method_Video_Captioning_with_Text-based_Dynamic_Attention_and_Step-by-Step_Learning,FIRST_INTRODUCED,2019
Method_Video_Captioning_with_a_Refocused_Video_Encoder,FIRST_INTRODUCED,2019
Method_Video_Summary_Evaluation_through_Text,FIRST_INTRODUCED,2014
Method_Video_captioning_with_stacked_attention_and_semantic_hard_pull,FIRST_INTRODUCED,2020
Method_Video_smmarization,FIRST_INTRODUCED,2023
Method_Virtual_Adversarial_Training,FIRST_INTRODUCED,2020
Method_VisCOLL,FIRST_INTRODUCED,2020
Method_Vision,FIRST_INTRODUCED,2023
Method_Vision-Language_Pre-training_(VLP,FIRST_INTRODUCED,2023
Method_Vision-centric_Token_Compression_in_Large_Language_Model,FIRST_INTRODUCED,2025
Method_Vision/_Graphics,FIRST_INTRODUCED,2018
Method_Vision_&_Language,FIRST_INTRODUCED,2024
Method_Vision_Transformer,FIRST_INTRODUCED,2022
Method_Visual_Exploration_and_Knowledge_Discovery,FIRST_INTRODUCED,2020
Method_Visual_Probing_and_Correction_of_Object_Recognition_Models,FIRST_INTRODUCED,2020
Method_Visual_Prompting_via_Image_Inpainting,FIRST_INTRODUCED,2022
Method_Visual_Question_Answer,FIRST_INTRODUCED,2023
Method_Visual_Question_Answering,FIRST_INTRODUCED,2023
Method_Visual_Question_Answering_Instruction,FIRST_INTRODUCED,2024
Method_Visual_Semantic_Relatedness_Dataset_for_Image_Captioning,FIRST_INTRODUCED,2023
Method_Visual_Spoofing_in_content_based_spam_detection,FIRST_INTRODUCED,2020
Method_Visual_Transformers,FIRST_INTRODUCED,2021
Method_Visual_Voice_Activity_Detection,FIRST_INTRODUCED,2021
Method_Visualization_of_Blooms_Taxonomy,FIRST_INTRODUCED,2024
Method_Visualizing_and_Explaining_Language_Models,FIRST_INTRODUCED,2022
Method_Voice_Recognition,FIRST_INTRODUCED,2025
Method_Voting_Soft_classifiers,FIRST_INTRODUCED,2024
Method_W-PSSKM,FIRST_INTRODUCED,2024
Method_WA,FIRST_INTRODUCED,2024
Method_WACK,FIRST_INTRODUCED,2024
Method_WAETL,FIRST_INTRODUCED,2021
Method_WANLI,FIRST_INTRODUCED,2022
Method_WAS,FIRST_INTRODUCED,2020
Method_WD,FIRST_INTRODUCED,2023
Method_WECHSEL,FIRST_INTRODUCED,2021
Method_WEMs,FIRST_INTRODUCED,2023
Method_WMD,FIRST_INTRODUCED,2020
Method_WMDecompose,FIRST_INTRODUCED,2021
Method_WPE,FIRST_INTRODUCED,2020
Method_WS,FIRST_INTRODUCED,2022
Method_WSE,FIRST_INTRODUCED,2024
Method_WSI,FIRST_INTRODUCED,2013
Method_Wald_method,FIRST_INTRODUCED,2023
Method_Watch_and_learn,FIRST_INTRODUCED,2020
Method_Weak-to-Strong_Reasoning,FIRST_INTRODUCED,2024
Method_Weak_Supervision_for_Customer-Agent_Chat,FIRST_INTRODUCED,2021
Method_Weakly_Supervised_Learning,FIRST_INTRODUCED,2022
Method_WebQA,FIRST_INTRODUCED,2021
Method_Web_News_Timeline_Generation_with_Extended_Task_Prompting,FIRST_INTRODUCED,2023
Method_Weight_Average,FIRST_INTRODUCED,2024
Method_Weighted_Average_Ensemble_for_Transfer_Learning,FIRST_INTRODUCED,2021
Method_Weighted_Instruction_Cross-Entropy_Loss,FIRST_INTRODUCED,2024
Method_Welch_data_compression,FIRST_INTRODUCED,2024
Method_WhiteningBERT,FIRST_INTRODUCED,2024
Method_Whole-Word_Attention,FIRST_INTRODUCED,2021
Method_WiC,FIRST_INTRODUCED,2023
Method_Wilson_indirect_method,FIRST_INTRODUCED,2023
Method_Word,FIRST_INTRODUCED,2014
Method_Word2Vec,FIRST_INTRODUCED,2021
Method_Word2Vec_and_GloVe,FIRST_INTRODUCED,2020
Method_Word2Vec_to_GloVe,FIRST_INTRODUCED,2021
Method_Word2vec,FIRST_INTRODUCED,2023
Method_Word2vec_word_embedding,FIRST_INTRODUCED,2018
Method_WordNet,FIRST_INTRODUCED,2024
Method_WordNet-based_similarity_measures,FIRST_INTRODUCED,2012
Method_WordPiece,FIRST_INTRODUCED,2023
Method_WordSim,FIRST_INTRODUCED,2020
Method_WordSim353_corpora,FIRST_INTRODUCED,2019
Method_Word_Based_Sentence_Ranking_method,FIRST_INTRODUCED,2025
Method_Word_Embedding,FIRST_INTRODUCED,2019
Method_Word_Embedding_Association_Test,FIRST_INTRODUCED,2022
Method_Word_Embeddings,FIRST_INTRODUCED,2021
Method_Word_Embeddings_Association_Test,FIRST_INTRODUCED,2020
Method_Word_Embeddings_via_Causal_Inference,FIRST_INTRODUCED,2021
Method_Word_Mover's_Distance,FIRST_INTRODUCED,2020
Method_Word_Mover_Distance,FIRST_INTRODUCED,2020
Method_Word_Segmentation_for_Dependency_Parsing,FIRST_INTRODUCED,2020
Method_Word_Sense_Disambiguation_using_Knowledge-based_Word_Similarity,FIRST_INTRODUCED,2019
Method_Word_Sense_Induction,FIRST_INTRODUCED,2013
Method_Word_embedding,FIRST_INTRODUCED,2021
Method_Word_embeddings,FIRST_INTRODUCED,2021
Method_World-GAN,FIRST_INTRODUCED,2021
Method_Wsabie,FIRST_INTRODUCED,2016
Method_X-ray,FIRST_INTRODUCED,2022
Method_X-rays,FIRST_INTRODUCED,2024
Method_XAI,FIRST_INTRODUCED,2025
Method_XD-MixUp_interpolation_method_and_the_Soft_Interpolation_Contextual_Contrasting,FIRST_INTRODUCED,2024
Method_XGBoost,FIRST_INTRODUCED,2021
Method_XI-ML,FIRST_INTRODUCED,2021
Method_XLM-RoBERTa,FIRST_INTRODUCED,2020
Method_XLNet,FIRST_INTRODUCED,2023
Method_XML_injection,FIRST_INTRODUCED,2022
Method_XQA,FIRST_INTRODUCED,2019
Method_XTRUST,FIRST_INTRODUCED,2024
Method_Xtreme,FIRST_INTRODUCED,2022
Method_ZGPTDA,FIRST_INTRODUCED,2024
Method_ZO-SGD,FIRST_INTRODUCED,2024
Method_Zero-Shot_Classification_of_Crisis_Tweets_Using_Instruction-Finetuned_Large_Language_Models,FIRST_INTRODUCED,2024
Method_Zero-Shot_Cross-Lingual_Summarization_via_Large_Language_Models,FIRST_INTRODUCED,2023
Method_Zero-Shot_Dynamic_Quantization_for_Transformer_Inference,FIRST_INTRODUCED,2022
Method_Zero-Shot_Learning,FIRST_INTRODUCED,2020
Method_Zero-Shot_Learning_Machine_Learning,FIRST_INTRODUCED,2020
Method_Zero-Shot_Load_Forecasting_with_Large_Language_Models,FIRST_INTRODUCED,2024
"Method_Zero-Width_Non-Joiner_(ZWNJ)_recognition,_punctuation_restoration,_and_Persian_Ezafe_construction",FIRST_INTRODUCED,2021
Method_ZiCo,FIRST_INTRODUCED,2024
Method_Zipfian_Whitening,FIRST_INTRODUCED,2024
Method_\textit{Chain_of_Stance,FIRST_INTRODUCED,2024
Method_\textsc{Luq-Ensemble},FIRST_INTRODUCED,2024
Method_a_Naive_and_an_Expert,FIRST_INTRODUCED,2024
"Method_a_machine_translation_specific_medium-size_transformer_model,_and_a_very_large_generative_language_model",FIRST_INTRODUCED,2024
Method_a_simple_uniform-weights_baseline,FIRST_INTRODUCED,2019
Method_abductive_commonsense_reasoning,FIRST_INTRODUCED,2023
Method_abductive_reasoning,FIRST_INTRODUCED,2022
Method_abstractive_summarization,FIRST_INTRODUCED,2025
Method_abulary_pruning,FIRST_INTRODUCED,2022
Method_academic_genealogical_analysis,FIRST_INTRODUCED,2020
Method_accumulated_gradient_ranking,FIRST_INTRODUCED,2023
Method_achine_learning,FIRST_INTRODUCED,2019
Method_activation-based_and_integrated_gradient-based_selection,FIRST_INTRODUCED,2023
Method_activation-quantization-aware_scaling,FIRST_INTRODUCED,2023
Method_active_learning,FIRST_INTRODUCED,2018
Method_active_sets_(AS,FIRST_INTRODUCED,2018
Method_activity_discovery,FIRST_INTRODUCED,2023
Method_actorization,FIRST_INTRODUCED,2025
Method_adapter-based_tuning,FIRST_INTRODUCED,2021
Method_adapter_modules,FIRST_INTRODUCED,2024
Method_adapters,FIRST_INTRODUCED,2025
Method_adapting_existing_LLMs_originally_pretrained_in_English_to_understand_Turkish,FIRST_INTRODUCED,2024
Method_adaptive_communication_acceleration_techniques,FIRST_INTRODUCED,2022
Method_adaptive_decision_boundary_(ADB)_post-processi,FIRST_INTRODUCED,2022
Method_adaptive_gating,FIRST_INTRODUCED,2023
Method_adaptive_knowledge_distillation_techniques,FIRST_INTRODUCED,2021
Method_adaptive_preconditioning,FIRST_INTRODUCED,2019
Method_adaptive_tokenization,FIRST_INTRODUCED,2021
Method_advanced_embedding_initialization,FIRST_INTRODUCED,2024
Method_adversarial_adaptation_with_distillation,FIRST_INTRODUCED,2020
Method_adversarial_attacks,FIRST_INTRODUCED,2021
Method_adversarial_augmentations,FIRST_INTRODUCED,2021
Method_adversarial_filtering,FIRST_INTRODUCED,2022
Method_adversarial_learning,FIRST_INTRODUCED,2022
Method_adversarial_natural_language_processing,FIRST_INTRODUCED,2020
Method_adversarial_training,FIRST_INTRODUCED,2022
Method_agent_tuning,FIRST_INTRODUCED,2024
Method_agging,FIRST_INTRODUCED,2024
Method_al_Adversarial_aTtack,FIRST_INTRODUCED,2022
Method_al_Prompt_Tuning,FIRST_INTRODUCED,2025
Method_al_equations,FIRST_INTRODUCED,2022
Method_al_generative_modeling,FIRST_INTRODUCED,2022
Method_algorithm,FIRST_INTRODUCED,2020
Method_algorithmically_generated_BioMedKGs,FIRST_INTRODUCED,2022
Method_algorithms,FIRST_INTRODUCED,2013
Method_aligning_techniques,FIRST_INTRODUCED,2024
Method_all-normal-dispersion_fiber_lasers,FIRST_INTRODUCED,2015
Method_all-optical_pulse_power_editing,FIRST_INTRODUCED,2019
"Method_alytics-based_machine_learning-natural_language_processing_work_tool_to_address_the_shortcomings_in_dealing_efficiency_and_data_process_versatility_of_conventional_tools_in_the_practical_context_of_big_data_volume_and_muti_data_format._This_study_identified,_assessed_and_analysed_the_medical_device_recall_initiators_according_to_the_public_medical_device_recall_database_from_2018_to_2024_with_the_ML-NLP",FIRST_INTRODUCED,2024
Method_ama_2,FIRST_INTRODUCED,2024
Method_amework_LguidedLearn,FIRST_INTRODUCED,2020
Method_an-Arabic_script,FIRST_INTRODUCED,2020
Method_analogic_circuits,FIRST_INTRODUCED,2015
Method_analogical_inference,FIRST_INTRODUCED,2022
Method_analogical_reasoning,FIRST_INTRODUCED,2021
Method_analyze-and-disambiguate,FIRST_INTRODUCED,2024
Method_angiography,FIRST_INTRODUCED,2023
Method_anguage_pairing,FIRST_INTRODUCED,2023
Method_anscribing_speech_into_text,FIRST_INTRODUCED,2023
Method_answer_space_expansion,FIRST_INTRODUCED,2023
Method_aph_analytics,FIRST_INTRODUCED,2023
Method_apical_dendrite_activations,FIRST_INTRODUCED,2020
Method_architecture-based_methods,FIRST_INTRODUCED,2019
Method_architecture_enhancement_and_trajectory_optimization,FIRST_INTRODUCED,2022
Method_argument_mining,FIRST_INTRODUCED,2021
Method_aterials_chemistry,FIRST_INTRODUCED,2022
Method_ation,FIRST_INTRODUCED,2017
Method_attack-based_defect_detection,FIRST_INTRODUCED,2019
Method_attacker_synthesis,FIRST_INTRODUCED,2022
Method_attention_maps,FIRST_INTRODUCED,2023
Method_attention_mechanism,FIRST_INTRODUCED,2018
Method_attention_mechanisms,FIRST_INTRODUCED,2022
Method_attention_pattern_decorrelation_guiding,FIRST_INTRODUCED,2022
Method_attention_visualization,FIRST_INTRODUCED,2025
Method_attribute_injection,FIRST_INTRODUCED,2021
Method_attribution,FIRST_INTRODUCED,2023
Method_audio,FIRST_INTRODUCED,2025
Method_audio-specific_edits,FIRST_INTRODUCED,2025
Method_audio-to-text,FIRST_INTRODUCED,2024
Method_audio_analysis,FIRST_INTRODUCED,2022
Method_audio_narration,FIRST_INTRODUCED,2024
Method_audio_pressure_level-based_sound_mixing,FIRST_INTRODUCED,2023
Method_audio_signal_processing,FIRST_INTRODUCED,2023
Method_auditing_bias,FIRST_INTRODUCED,2023
Method_auer_quadratures,FIRST_INTRODUCED,2023
Method_augmenting_PKM_by_addition_rather_than_replacing_a_feed-forward_network,FIRST_INTRODUCED,2020
Method_aussian_Keys,FIRST_INTRODUCED,2021
"Method_auto-correction,_correction_using_human_feedback_and_filtering",FIRST_INTRODUCED,2024
Method_auto-sizing,FIRST_INTRODUCED,2019
Method_autoencoder,FIRST_INTRODUCED,2022
Method_automated,FIRST_INTRODUCED,2023
Method_automated_audio_captioning,FIRST_INTRODUCED,2023
Method_automated_content_analysis,FIRST_INTRODUCED,2021
Method_automated_dental_diagnosis,FIRST_INTRODUCED,2023
Method_automated_image_analysis,FIRST_INTRODUCED,2021
Method_automated_machine_learning,FIRST_INTRODUCED,2019
Method_automated_metrics,FIRST_INTRODUCED,2024
Method_automated_prompt_optimization,FIRST_INTRODUCED,2025
Method_automated_reasoning,FIRST_INTRODUCED,2024
Method_automated_speech_recognition,FIRST_INTRODUCED,2024
Method_automated_text_analysis,FIRST_INTRODUCED,2018
Method_automated_text_processing_techniques,FIRST_INTRODUCED,2020
Method_automated_text_summarization,FIRST_INTRODUCED,2022
Method_automated_variational_inference_method,FIRST_INTRODUCED,2016
Method_automated_writing_evaluation,FIRST_INTRODUCED,2024
Method_automatic,FIRST_INTRODUCED,2023
Method_automatic_and_human_evaluation,FIRST_INTRODUCED,2023
Method_automatic_benchmarks,FIRST_INTRODUCED,2024
"Method_automatic_bug-fixing,_(ii)_injection_of_code_mutants,_(iii)_generation_of_assert_statements,_and_(iv)_code_summarization",FIRST_INTRODUCED,2022
Method_automatic_captioning,FIRST_INTRODUCED,2016
Method_automatic_classification,FIRST_INTRODUCED,2023
Method_automatic_clinical_coding,FIRST_INTRODUCED,2024
Method_automatic_error_detection,FIRST_INTRODUCED,2024
Method_automatic_essay_grading,FIRST_INTRODUCED,2020
Method_automatic_labelling_methods_using_Latent_Dirichlet_Allocation,FIRST_INTRODUCED,2022
Method_automatic_language_identification,FIRST_INTRODUCED,2020
Method_automatic_natural_language_processing_and_generation,FIRST_INTRODUCED,2023
"Method_automatic_phoneme_transcription,_and_glossing",FIRST_INTRODUCED,2018
Method_automatic_prompt_design,FIRST_INTRODUCED,2024
Method_automatic_rule_extraction,FIRST_INTRODUCED,2022
Method_automatic_speech_recognition,FIRST_INTRODUCED,2024
Method_automatic_text_summarization,FIRST_INTRODUCED,2021
Method_autoregressive,FIRST_INTRODUCED,2020
Method_autoregressive_Transformers,FIRST_INTRODUCED,2024
Method_autoregressive_image_modeling,FIRST_INTRODUCED,2023
Method_autoregressive_language_modeling,FIRST_INTRODUCED,2023
Method_autoregressive_language_modelling,FIRST_INTRODUCED,2022
Method_autoregressive_prediction_in_the_output_space_of_the_next_element_of_a_sequence,FIRST_INTRODUCED,2024
Method_autoregressive_text-to-spectrogram,FIRST_INTRODUCED,2023
Method_averaging,FIRST_INTRODUCED,2022
Method_back-translated_task-adaptive_pretraining,FIRST_INTRODUCED,2021
Method_back-translation,FIRST_INTRODUCED,2023
Method_back_translation,FIRST_INTRODUCED,2023
Method_background_pixels,FIRST_INTRODUCED,2023
Method_backtracking,FIRST_INTRODUCED,2022
Method_backward_error_analysis,FIRST_INTRODUCED,2023
Method_bag-of-words,FIRST_INTRODUCED,2023
"Method_bag-of-words,_word2vec,_and_fastText",FIRST_INTRODUCED,2024
Method_bag-of-words_and_word_embeddings,FIRST_INTRODUCED,2018
Method_barcode_scanning,FIRST_INTRODUCED,2024
Method_base_noun_phrase_chunking,FIRST_INTRODUCED,1998
Method_batch_partitioning,FIRST_INTRODUCED,2023
Method_beam_search,FIRST_INTRODUCED,2020
Method_beam_search1,FIRST_INTRODUCED,2019
Method_behavioral_tests,FIRST_INTRODUCED,2022
Method_benchmark_transparency,FIRST_INTRODUCED,2024
Method_bership_Inference_Attacks,FIRST_INTRODUCED,2024
Method_bership_inference_method_based_on_Self-Comparison,FIRST_INTRODUCED,2024
Method_bert-large-cased,FIRST_INTRODUCED,2025
Method_bespoke_text_classification,FIRST_INTRODUCED,2023
Method_bi-LSTM-CRF_vs._SVM,FIRST_INTRODUCED,2017
Method_bi-way_integration,FIRST_INTRODUCED,2017
Method_bias-term_tuning,FIRST_INTRODUCED,2022
Method_bigrams,FIRST_INTRODUCED,2022
Method_bilinearity,FIRST_INTRODUCED,2022
Method_bilingual_intermediate_pretraining,FIRST_INTRODUCED,2021
Method_bilingual_lexicon_induction,FIRST_INTRODUCED,2023
Method_binarization,FIRST_INTRODUCED,2022
Method_binary_quantization,FIRST_INTRODUCED,2020
Method_binary_search_and_attack_selection,FIRST_INTRODUCED,2024
"Method_binary_sentiment_classification,_topic_classification,_and_multiple-choice_question_answering",FIRST_INTRODUCED,2020
Method_biomedical_relation_extraction,FIRST_INTRODUCED,2019
Method_bitext_word_alignment,FIRST_INTRODUCED,2014
Method_black-box_analysis,FIRST_INTRODUCED,2023
Method_black-box_meta-learning,FIRST_INTRODUCED,2020
